archive	group_index	record_ordinal	lookup_action_id	stored_action_id	name_bytes_hex	name_text_best_effort	index_record_offset_hex	block_offset_hex	block_size_bytes	variant_slots	nonempty_variants	reserved_0_hex	reserved_1_hex	reserved_2_hex
all_char.act	0	200	200	0	0000000000000000000000000000000000000000		00002250	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	201	201	0	0000000000000000000000000000000000000000		0000227C	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	202	202	0	0000000000000000000000000000000000000000		000022A8	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	203	203	0	0000000000000000000000000000000000000000		000022D4	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	204	204	0	0000000000000000000000000000000000000000		00002300	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	205	205	0	0000000000000000000000000000000000000000		0000232C	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	206	206	206	323036B463C64600000000000000000000000000	206惡靈	00002358	0002BF12	460	69	3	00000000	00000000	00000000
all_char.act	0	207	207	0	0000000000000000000000000000000000000000		00002384	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	208	208	208	323038A4F4B0AD00000000000000000000000000	208水鬼	000023B0	0002C0DE	460	69	3	00000000	00000000	00000000
all_char.act	0	209	209	0	0000000000000000000000000000000000000000		000023DC	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	210	210	0	0000000000000000000000000000000000000000		00002408	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	211	211	0	0000000000000000000000000000000000000000		00002434	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	212	212	0	0000000000000000000000000000000000000000		00002460	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	213	213	213	323133C073A4FD00000000000000000000000000	213龍王	0000248C	0008DE3C	1144	69	4	00000000	00000000	00000000
all_char.act	0	214	214	214	323134B6C2C07300000000000000000000000000	214黑龍	000024B8	0008E2B4	1156	69	4	00000000	00000000	00000000
all_char.act	0	215	215	0	0000000000000000000000000000000000000000		000024E4	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	216	216	0	0000000000000000000000000000000000000000		00002510	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	217	217	0	0000000000000000000000000000000000000000		0000253C	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	218	218	0	0000000000000000000000000000000000000000		00002568	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	219	219	0	0000000000000000000000000000000000000000		00002594	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	220	220	0	0000000000000000000000000000000000000000		000025C0	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	221	221	221	323231AC5CABCDB0AD0000000000000000000000	221枯屍鬼	000025EC	00042764	460	69	3	00000000	00000000	00000000
all_char.act	0	222	222	222	323232AC5CABCDB0ADA4FD000000000000000000	222枯屍鬼王	00002618	000461C4	480	69	3	00000000	00000000	00000000
all_char.act	0	223	223	223	323233A5DBB7E0BAEB0000000000000000000000	223石獅精	00002644	0008DA48	1012	69	8	00000000	00000000	00000000
all_char.act	0	224	224	0	0000000000000000000000000000000000000000		00002670	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	225	225	0	0000000000000000000000000000000000000000		0000269C	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	226	226	226	323236BF57A8A4C37E0000000000000000000000	226獨角獸	000026C8	0008FFEC	644	69	5	00000000	00000000	00000000
all_char.act	0	227	227	0	0000000000000000000000000000000000000000		000026F4	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	228	228	0	0000000000000000000000000000000000000000		00002720	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	229	229	0	0000000000000000000000000000000000000000		0000274C	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	230	230	0	0000000000000000000000000000000000000000		00002778	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	231	231	0	0000000000000000000000000000000000000000		000027A4	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	232	232	0	0000000000000000000000000000000000000000		000027D0	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	233	233	0	0000000000000000000000000000000000000000		000027FC	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	234	234	0	0000000000000000000000000000000000000000		00002828	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	235	235	0	0000000000000000000000000000000000000000		00002854	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	236	236	0	0000000000000000000000000000000000000000		00002880	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	237	237	0	0000000000000000000000000000000000000000		000028AC	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	238	238	238	323338A5A7B1F6A8C8B7E0000000000000000000	238尼梅亞獅	000028D8	00090772	768	69	5	00000000	00000000	00000000
all_char.act	0	239	239	0	0000000000000000000000000000000000000000		00002904	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	240	240	0	0000000000000000000000000000000000000000		00002930	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	241	241	0	0000000000000000000000000000000000000000		0000295C	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	242	242	0	0000000000000000000000000000000000000000		00002988	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	243	243	0	0000000000000000000000000000000000000000		000029B4	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	244	244	0	0000000000000000000000000000000000000000		000029E0	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	245	245	0	0000000000000000000000000000000000000000		00002A0C	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	246	246	0	0000000000000000000000000000000000000000		00002A38	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	247	247	0	0000000000000000000000000000000000000000		00002A64	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	248	248	0	0000000000000000000000000000000000000000		00002A90	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	249	249	0	0000000000000000000000000000000000000000		00002ABC	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	250	250	0	0000000000000000000000000000000000000000		00002AE8	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	251	251	0	0000000000000000000000000000000000000000		00002B14	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	252	252	0	0000000000000000000000000000000000000000		00002B40	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	253	253	253	323533B3B7AADC00000000000000000000000000	253雪芙	00002B6C	0007A4E8	760	69	6	00000000	00000000	00000000
all_char.act	0	254	254	254	323534AAD6B6F0C3B9B4B5000000000000000000	254肯塔羅斯	00002B98	00046A70	652	69	5	00000000	00000000	00000000
all_char.act	0	255	255	255	323535A5A7B3CD00000000000000000000000000	255尼凱	00002BC4	0009614C	900	69	7	00000000	00000000	00000000
all_char.act	0	256	256	0	0000000000000000000000000000000000000000		00002BF0	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	257	257	0	0000000000000000000000000000000000000000		00002C1C	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	258	258	0	0000000000000000000000000000000000000000		00002C48	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	259	259	0	0000000000000000000000000000000000000000		00002C74	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	260	260	0	0000000000000000000000000000000000000000		00002CA0	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	261	261	0	0000000000000000000000000000000000000000		00002CCC	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	262	262	0	0000000000000000000000000000000000000000		00002CF8	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	263	263	0	0000000000000000000000000000000000000000		00002D24	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	264	264	0	0000000000000000000000000000000000000000		00002D50	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	265	265	0	0000000000000000000000000000000000000000		00002D7C	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	266	266	0	0000000000000000000000000000000000000000		00002DA8	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	267	267	267	323637ADDFA9B2BABBA8F2000000000000000000	267冥府獄卒	00002DD4	000943E0	628	69	5	00000000	00000000	00000000
all_char.act	0	268	268	0	0000000000000000000000000000000000000000		00002E00	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	269	269	269	323639ADDEBBEE00000000000000000000000000	269冤魂	00002E2C	0007355A	1176	69	6	00000000	00000000	00000000
all_char.act	0	270	270	0	0000000000000000000000000000000000000000		00002E58	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	271	271	271	323731A651A6BAB0AD0000000000000000000000	271吊死鬼	00002E84	0007DEFE	1292	69	6	00000000	00000000	00000000
all_char.act	0	272	272	272	323732BE6AA6BAB0AD0000000000000000000000	272餓死鬼	00002EB0	000739F2	1240	69	6	00000000	00000000	00000000
all_char.act	0	273	273	273	323733BD45B0AD00000000000000000000000000	273瘟鬼	00002EDC	0007E40A	1228	69	6	00000000	00000000	00000000
all_char.act	0	274	274	274	323734A95DA46500000000000000000000000000	274夜叉	00002F08	00071488	768	69	4	00000000	00000000	00000000
all_char.act	0	275	275	0	0000000000000000000000000000000000000000		00002F34	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	276	276	0	0000000000000000000000000000000000000000		00002F60	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	277	277	277	323737B3B7A46B00000000000000000000000000	277雪女	00002F8C	00084E96	600	69	4	00000000	00000000	00000000
all_char.act	0	278	278	0	0000000000000000000000000000000000000000		00002FB8	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	279	279	0	0000000000000000000000000000000000000000		00002FE4	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	280	280	0	0000000000000000000000000000000000000000		00003010	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	281	281	281	323831A4D1AE63A550A46B000000000000000000	281天宮仙女	0000303C	000850EE	560	69	4	00000000	00000000	00000000
all_char.act	0	282	282	0	0000000000000000000000000000000000000000		00003068	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	283	283	0	0000000000000000000000000000000000000000		00003094	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	284	284	0	0000000000000000000000000000000000000000		000030C0	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	285	285	0	0000000000000000000000000000000000000000		000030EC	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	286	286	0	0000000000000000000000000000000000000000		00003118	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	287	287	0	0000000000000000000000000000000000000000		00003144	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	288	288	0	0000000000000000000000000000000000000000		00003170	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	289	289	0	0000000000000000000000000000000000000000		0000319C	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	290	290	0	0000000000000000000000000000000000000000		000031C8	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	291	291	0	0000000000000000000000000000000000000000		000031F4	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	292	292	0	0000000000000000000000000000000000000000		00003220	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	293	293	0	0000000000000000000000000000000000000000		0000324C	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	294	294	0	0000000000000000000000000000000000000000		00003278	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	295	295	0	0000000000000000000000000000000000000000		000032A4	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	296	296	0	0000000000000000000000000000000000000000		000032D0	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	297	297	0	0000000000000000000000000000000000000000		000032FC	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	298	298	0	0000000000000000000000000000000000000000		00003328	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	299	299	0	0000000000000000000000000000000000000000		00003354	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	300	300	0	0000000000000000000000000000000000000000		00003380	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	301	301	0	0000000000000000000000000000000000000000		000033AC	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	302	302	0	0000000000000000000000000000000000000000		000033D8	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	303	303	0	0000000000000000000000000000000000000000		00003404	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	304	304	0	0000000000000000000000000000000000000000		00003430	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	305	305	0	0000000000000000000000000000000000000000		0000345C	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	306	306	0	0000000000000000000000000000000000000000		00003488	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	307	307	0	0000000000000000000000000000000000000000		000034B4	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	308	308	0	0000000000000000000000000000000000000000		000034E0	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	309	309	0	0000000000000000000000000000000000000000		0000350C	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	310	310	0	0000000000000000000000000000000000000000		00003538	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	311	311	0	0000000000000000000000000000000000000000		00003564	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	312	312	0	0000000000000000000000000000000000000000		00003590	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	313	313	0	0000000000000000000000000000000000000000		000035BC	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	314	314	0	0000000000000000000000000000000000000000		000035E8	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	315	315	0	0000000000000000000000000000000000000000		00003614	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	316	316	316	333136A7AFBF4FB0AD0000000000000000000000	316妖燈鬼	00003640	00070710	1080	69	5	00000000	00000000	00000000
all_char.act	0	317	317	317	333137B067BBEEC3FAA7AF000000000000000000	317迷魂霧妖	0000366C	0007A0BC	1068	69	6	00000000	00000000	00000000
all_char.act	0	318	318	0	0000000000000000000000000000000000000000		00003698	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	319	319	0	0000000000000000000000000000000000000000		000036C4	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	320	320	0	0000000000000000000000000000000000000000		000036F0	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	321	321	0	0000000000000000000000000000000000000000		0000371C	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	322	322	0	0000000000000000000000000000000000000000		00003748	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	323	323	0	0000000000000000000000000000000000000000		00003774	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	324	324	0	0000000000000000000000000000000000000000		000037A0	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	325	325	0	0000000000000000000000000000000000000000		000037CC	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	326	326	0	0000000000000000000000000000000000000000		000037F8	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	327	327	0	0000000000000000000000000000000000000000		00003824	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	328	328	0	0000000000000000000000000000000000000000		00003850	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	329	329	0	0000000000000000000000000000000000000000		0000387C	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	330	330	0	0000000000000000000000000000000000000000		000038A8	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	331	331	0	0000000000000000000000000000000000000000		000038D4	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	332	332	0	0000000000000000000000000000000000000000		00003900	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	333	333	0	0000000000000000000000000000000000000000		0000392C	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	334	334	0	0000000000000000000000000000000000000000		00003958	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	335	335	0	0000000000000000000000000000000000000000		00003984	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	336	336	0	0000000000000000000000000000000000000000		000039B0	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	337	337	0	0000000000000000000000000000000000000000		000039DC	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	338	338	0	0000000000000000000000000000000000000000		00003A08	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	339	339	0	0000000000000000000000000000000000000000		00003A34	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	340	340	0	0000000000000000000000000000000000000000		00003A60	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	341	341	0	0000000000000000000000000000000000000000		00003A8C	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	342	342	0	0000000000000000000000000000000000000000		00003AB8	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	343	343	0	0000000000000000000000000000000000000000		00003AE4	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	344	344	0	0000000000000000000000000000000000000000		00003B10	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	345	345	0	0000000000000000000000000000000000000000		00003B3C	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	346	346	0	0000000000000000000000000000000000000000		00003B68	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	347	347	0	0000000000000000000000000000000000000000		00003B94	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	348	348	0	0000000000000000000000000000000000000000		00003BC0	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	349	349	0	0000000000000000000000000000000000000000		00003BEC	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	350	350	0	0000000000000000000000000000000000000000		00003C18	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	351	351	0	0000000000000000000000000000000000000000		00003C44	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	352	352	0	0000000000000000000000000000000000000000		00003C70	00000000	0	0	0	00000000	00000000	00000000
all_char.act	0	353	353	0	0000000000000000000000000000000000000000		00003C9C	00000000	0	0	0	00000000	00000000	00000000
