audit_order	address	navigation_name	entry_family	candidate_confidence_navigation	direct_callers_navigation	direct_callees_navigation	prior_review_navigation	closure_status	closure_evidence	closure_rule
350	0x0047D8F0	sub_47D8F0	actor_actions_effects_and_rendering	medium	0x004582B0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
351	0x0047D900	sub_47D900	actor_actions_effects_and_rendering	medium	0x00469D20:7		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
352	0x0047D930	sub_47D930	actor_actions_effects_and_rendering	medium	0x004539B0:1;0x004576A0:1;0x00459D10:1;0x0045FC60:3;0x00460C40:2;0x00461240:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
353	0x0047D950	sub_47D950	actor_actions_effects_and_rendering	medium	0x0045D8F0:1;0x00469D20:2;0x00481010:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
354	0x0047DA10	sub_47DA10	actor_actions_effects_and_rendering	medium	0x0045D8F0:1;0x00469D20:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
355	0x0047DA90	sub_47DA90	actor_actions_effects_and_rendering	medium	0x00469D20:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
356	0x0047DAB0	sub_47DAB0	actor_actions_effects_and_rendering	medium	0x004539B0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
357	0x0047DAC0	sub_47DAC0	actor_actions_effects_and_rendering	medium	0x00451B10:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
358	0x0047DAD0	sub_47DAD0	actor_actions_effects_and_rendering	medium	0x00456680:1;0x004576A0:1	0x0047D2E0:1;0x0047E4C0:1;0x0047E950:1;0x0047F150:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
359	0x0047DBD0	sub_47DBD0	actor_actions_effects_and_rendering	medium	0x004539B0:1;0x00481010:3;0x00481A40:1	0x00439070:1;0x00487C10:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
360	0x0047E070	sub_47E070	actor_actions_effects_and_rendering	medium	0x004539B0:2;0x00481010:1;0x00481A40:1	0x004698E0:6;0x00485610:2;0x00487C10:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
361	0x0047E4C0	sub_47E4C0	actor_actions_effects_and_rendering	medium	0x0047DAD0:1;0x00481010:1;0x00481A40:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
362	0x0047E500	sub_47E500	actor_actions_effects_and_rendering	medium	0x00481010:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
363	0x0047E580	sub_47E580	actor_actions_effects_and_rendering	medium	0x0045EC80:2;0x00481010:1;0x00481A40:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
364	0x0047E5C0	sub_47E5C0	actor_actions_effects_and_rendering	medium	0x0045EB40:2	0x00478780:1;0x004787D0:2;0x0047CEC0:1;0x0047D640:1;0x0047F150:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
365	0x0047E650	sub_47E650	actor_actions_effects_and_rendering	medium	0x00478B60:1;0x0047BA80:1	0x004170E0:3;0x004315D0:1;0x004321E0:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
366	0x0047E7F0	sub_47E7F0	actor_actions_effects_and_rendering	medium	0x00459D10:1	0x004170E0:1;0x004315D0:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
367	0x0047E880	sub_47E880	actor_actions_effects_and_rendering	medium	0x00469D20:1;0x00481010:2;0x00481A40:1	0x00478850:1;0x0047E950:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
368	0x0047E950	sub_47E950	actor_actions_effects_and_rendering	medium	0x00456680:1;0x00466F70:1;0x00467710:1;0x00479850:1;0x0047D350:1;0x0047DAD0:1;0x0047E880:1	0x004698E0:13;0x00485610:11;0x004885A0:3	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
369	0x0047F150	sub_47F150	actor_actions_effects_and_rendering	medium	0x004539B0:13;0x00455D60:2;0x004576A0:1;0x00458DE0:1;0x0045C010:17;0x0045D690:3;0x0045D8F0:4;0x00469D20:4;0x0046EE60:3;0x004731A0:1;0x0047DAD0:1;0x0047E5C0:1;0x00481A40:1	0x00439070:1;0x0047F360:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
370	0x0047F340	sub_47F340	actor_actions_effects_and_rendering	medium	0x0045AA00:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
371	0x0047F360	sub_47F360	actor_actions_effects_and_rendering	medium	0x004576A0:1;0x004758A0:2;0x0047F150:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
372	0x0047F380	sub_47F380	actor_actions_effects_and_rendering	medium	0x004539B0:1;0x00481010:4;0x00481A40:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
373	0x0047F3A0	sub_47F3A0	actor_actions_effects_and_rendering	medium	0x00469D20:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
374	0x0047F3C0	sub_47F3C0	actor_actions_effects_and_rendering	medium	0x00455D60:1;0x00478B60:1	0x004170E0:2;0x004315D0:2	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
375	0x0047F580	sub_47F580	actor_actions_effects_and_rendering	medium	0x00478B60:1	0x004170E0:2;0x004315D0:2	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
376	0x0047F710	sub_47F710	actor_actions_effects_and_rendering	medium	0x00478B60:2;0x00482310:1	0x004170E0:2;0x004315D0:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
377	0x0047F900	sub_47F900	actor_actions_effects_and_rendering	medium	0x00451B10:4;0x004539B0:3;0x00455D60:1;0x00469D20:4		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
378	0x0047F910	sub_47F910	actor_actions_effects_and_rendering	medium	0x004539B0:3;0x0045AA00:1;0x00466950:1;0x00469D20:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
379	0x0047F920	sub_47F920	actor_actions_effects_and_rendering	medium	0x00456680:2;0x004576A0:3;0x0045C010:2;0x0045F020:1;0x0045F2A0:1;0x004620D0:1;0x00462420:1;0x004624C0:1;0x00464270:2;0x00471540:1;0x00481010:1;0x00481A40:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
380	0x0047F940	sub_47F940	actor_actions_effects_and_rendering	medium	0x0046F8C0:1;0x004731A0:1;0x004735B0:1;0x004745B0:1;0x004758A0:1	0x004170E0:1;0x004315D0:1;0x004321E0:1;0x00434350:1;0x004783B0:1;0x00485610:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
381	0x0047FC40	sub_47FC40	actor_actions_effects_and_rendering	medium	0x00474BA0:1;0x004751C0:2	0x004170E0:2;0x004315D0:2;0x004321E0:2;0x00434350:1;0x00478780:1;0x0047CEC0:1;0x0047D640:1;0x00481010:1;0x004820A0:1;0x00485610:2;0x00485650:1;0x004885A0:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
382	0x004800F0	sub_4800F0	shared_battle_object_services	medium	0x00474BA0:1;0x004751C0:2	0x00487C10:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
383	0x004801A0	sub_4801A0	shared_battle_object_services	medium	0x00474BA0:1;0x004751C0:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
384	0x00480220	sub_480220	shared_battle_object_services	medium	0x00456680:1;0x004576A0:1	0x00439070:8;0x00476A80:8;0x00476DB0:5;0x00478220:3;0x00478710:8;0x00483820:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
385	0x00480AD0	sub_480AD0	shared_battle_object_services	confirmed_boundary	0x00411700:1;0x004539B0:1;0x00456680:1;0x004582B0:1;0x00459D10:1;0x0045AA00:1;0x0045DEE0:1;0x004667B0:1;0x00466950:1;0x00472430:1;0x00472710:1;0x00472730:1;0x00481010:1;0x00481A40:1		manual_reviewed_current_assembly	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
386	0x00480AE0	sub_480AE0	shared_battle_object_services	medium	0x00478B60:1	0x004170E0:2;0x004315D0:1;0x004321E0:1;0x00485610:1;0x00485650:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
387	0x00480D40	sub_480D40	shared_battle_object_services	medium	0x00478B60:1	0x004170E0:2;0x004315D0:1;0x004321E0:1;0x00485610:1;0x00485650:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
388	0x00480EE0	sub_480EE0	shared_battle_object_services	medium	0x00481A40:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
389	0x00481010	sub_481010	shared_battle_object_services	medium	0x004539B0:5;0x004582B0:1;0x00458DE0:3;0x004728E0:1;0x004731A0:1;0x004735B0:1;0x00474FC0:1;0x0047FC40:1	0x00439070:6;0x00478670:1;0x00478780:1;0x004787D0:8;0x0047CD60:1;0x0047D2E0:5;0x0047D7F0:1;0x0047D950:1;0x0047DBD0:3;0x0047E070:1;0x0047E4C0:1;0x0047E500:2;0x0047E580:1;0x0047E880:2;0x0047F380:4;0x0047F920:1;0x00480AD0:1;0x00484500:1;0x00489654:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
390	0x00481A40	sub_481A40	shared_battle_object_services	medium	0x004582B0:1;0x00458DE0:2;0x004758A0:2	0x00439070:5;0x00478670:1;0x00478780:2;0x004787D0:3;0x0047CD60:1;0x0047D2E0:2;0x0047D7F0:1;0x0047DBD0:1;0x0047E070:1;0x0047E4C0:1;0x0047E580:1;0x0047E880:1;0x0047F150:1;0x0047F380:1;0x0047F920:1;0x00480AD0:1;0x00480EE0:1;0x00482DA0:1;0x00482F10:1;0x00482FC0:1;0x004830A0:1;0x00484500:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
391	0x00481FB0	sub_481FB0	shared_battle_object_services	medium	0x00464E90:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
392	0x00481FC0	sub_481FC0	shared_battle_object_services	medium	0x0045D490:1;0x00462740:1;0x00464E90:1;0x004651D0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
393	0x00481FD0	sub_481FD0	shared_battle_object_services	medium	0x004582B0:1;0x00474BA0:2;0x004838D0:1;0x00483DB0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
394	0x00482030	sub_482030	shared_battle_object_services	medium	0x00462740:1;0x00466F70:4;0x00467710:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
395	0x00482080	sub_482080	shared_battle_object_services	medium	0x004582B0:3;0x00458DE0:3		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
396	0x004820A0	sub_4820A0	shared_battle_object_services	medium	0x00473C10:1;0x0047FC40:1	0x004170E0:3;0x004315D0:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
397	0x00482310	sub_482310	shared_battle_object_services	medium	0x004539B0:2;0x00455D60:1	0x004170E0:4;0x004315D0:1;0x004321E0:2;0x00434350:1;0x004783B0:1;0x0047F710:1;0x00485610:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
398	0x00482840	sub_482840	shared_battle_object_services	medium	0x004539B0:2;0x00455D60:1;0x00474E60:1	0x004170E0:4;0x004315D0:1;0x004321E0:2;0x00434350:1;0x004783B0:1;0x00483700:1;0x00485610:2	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
399	0x00482DA0	sub_482DA0	shared_battle_object_services	medium	0x004539B0:3;0x0045D8F0:1;0x00481A40:1	0x00485610:1;0x00489654:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
400	0x00482E80	sub_482E80	shared_battle_object_services	medium	0x00464E90:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
401	0x00482E90	sub_482E90	shared_battle_object_services	medium	0x004539B0:2;0x0045D690:1;0x004758A0:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
402	0x00482EC0	sub_482EC0	shared_battle_object_services	medium	0x00469D20:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
403	0x00482F10	sub_482F10	shared_battle_object_services	medium	0x004539B0:6;0x0046F1F0:9;0x00472430:1;0x00472C70:1;0x00475160:1;0x00481A40:1	0x004779F0:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
404	0x00482F70	sub_482F70	shared_battle_object_services	medium	0x0046F1F0:1;0x00482FC0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
405	0x00482FC0	sub_482FC0	shared_battle_object_services	medium	0x0045FC60:1;0x004651D0:1;0x00481A40:1	0x00482F70:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
406	0x004830A0	sub_4830A0	shared_battle_object_services	medium	0x004539B0:2;0x0046F1F0:2;0x00472C70:1;0x00481A40:1	0x00487C10:1;0x00489654:2	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
407	0x004831C0	sub_4831C0	shared_battle_object_services	medium	0x0046F8C0:1;0x00473010:1;0x00473C10:1;0x004745B0:1;0x00474BA0:1;0x00474E60:1;0x004758A0:1	0x00417050:1;0x004170E0:4;0x004315D0:2;0x004321E0:1;0x00439070:1;0x004783B0:1;0x00485610:1;0x00485650:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
408	0x00483700	sub_483700	shared_battle_object_services	medium	0x00482840:1	0x004170E0:1;0x004315D0:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
409	0x00483820	sub_483820	shared_battle_object_services	medium	0x00456680:1;0x004576A0:1;0x00464270:1;0x00480220:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
410	0x00483840	sub_483840	shared_battle_object_services	medium	0x004582B0:2;0x00458DE0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
411	0x00483870	sub_483870	shared_battle_object_services	medium	0x00451B10:1;0x00459D10:1;0x0045D690:1;0x004655B0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
412	0x004838A0	sub_4838A0	shared_battle_object_services	medium	0x00451B10:1;0x00459D10:1;0x0045D690:1;0x004655B0:1;0x00469D20:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
413	0x004838D0	sub_4838D0	shared_battle_object_services	medium	0x0046F8C0:1;0x004728E0:1;0x00473C10:1;0x004745B0:1;0x004758A0:1	0x004315D0:1;0x004321E0:1;0x004783B0:1;0x00478780:1;0x00481FD0:1;0x00485610:1;0x00485650:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
414	0x00483B30	sub_483B30	shared_battle_object_services	medium	0x0046F8C0:1;0x00473010:1;0x004745B0:1;0x00474BA0:1;0x004758A0:1	0x004170E0:2;0x004315D0:1;0x004321E0:1;0x00485610:1;0x00485650:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
415	0x00483DB0	sub_483DB0	shared_battle_object_services	medium	0x004735B0:1	0x004170E0:1;0x004315D0:1;0x004321E0:1;0x004783B0:1;0x00478780:1;0x00481FD0:1;0x00485610:1;0x00485650:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
416	0x00483FD0	sub_483FD0	shared_battle_object_services	medium	0x00456680:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
417	0x00483FE0	sub_483FE0	shared_battle_object_services	medium	0x00451B10:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
418	0x00483FF0	sub_483FF0	shared_battle_object_services	medium	0x004527E0:2;0x00456680:1;0x004576A0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
419	0x00484020	sub_484020	shared_battle_object_services	medium	0x00455D60:1	0x004019A0:1;0x00433F30:1;0x00478470:1;0x00478620:1;0x0047CE70:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
420	0x004841B0	sub_4841B0	shared_battle_object_services	confirmed_boundary	0x00455D60:1	0x00434790:1;0x004885A0:1	manual_reviewed_current_assembly	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
421	0x00484230	sub_484230	shared_battle_object_services	confirmed_boundary	0x00474E60:1	0x004170E0:2;0x004315D0:1;0x004321E0:1;0x00485610:1;0x00485650:1	manual_reviewed_current_assembly	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
422	0x00484500	sub_484500	shared_battle_object_services	confirmed_boundary	0x00451B10:1;0x00459D10:2;0x0045DEE0:1;0x00466950:1;0x00469D20:3;0x00472730:1;0x00481010:1;0x00481A40:1		manual_reviewed_current_assembly	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
